IP|PUERTO|BD|USUARIO|USOS
10.50.71.69|31094|buro|sysburotienda|1
10.50.71.69|31110|buro|sysburotienda|1
10.30.241.181|16826|buro|sysburotienda|1
10.50.71.69|21050|buro|sysburotienda|1
10.50.71.69|26678|buro|sysburotienda|1
10.50.71.69|26686|buro|sysburotienda|1
10.50.71.69|64352|buro|sysburotienda|1
10.50.71.69|64364|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|17085|buro|sysburotienda|1
10.50.71.69|64366|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64376|buro|sysburotienda|1
10.28.231.46|40440|postgres|sysnagios|1
10.50.71.69|64386|buro|sysburotienda|1
10.50.71.69|9496|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|9500|buro|sysburotienda|1
10.50.71.69|9504|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|36727|buro|sysburotienda|1
10.50.71.69|15664|buro|sysburotienda|1
10.50.71.69|15676|buro|sysburotienda|1
10.50.70.28|60046|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29012|buro|sysburotienda|1
10.50.71.69|29016|buro|sysburotienda|1
10.50.70.22|52706|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29032|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|58431|buro|sysburotienda|1
10.50.71.69|59176|buro|sysburotienda|1
10.50.71.69|59188|buro|sysburotienda|1
10.50.71.69|59196|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|21164|buro|sysburotienda|1
10.50.71.69|59202|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|14517|buro|sysburotienda|1
10.50.71.69|63348|buro|sysburotienda|2
10.50.71.69|15118|buro|sysburotienda|2
10.50.71.69|15120|buro|sysburotienda|1
10.50.71.69|15122|infocrediticiacte|sysinfocrediticia|1
10.30.241.175|38353|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33690|buro|sysburotienda|1
10.50.71.69|33692|buro|sysburotienda|2
10.50.71.69|13634|buro|sysburotienda|1
10.50.71.69|45010|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|37862|buro|sysburotienda|1
10.50.71.69|45020|buro|sysburotienda|1
10.50.71.69|17896|buro|sysburotienda|2
10.50.71.69|17900|buro|sysburotienda|1
10.50.71.69|17916|infocrediticiacte|sysinfocrediticia|2
10.30.241.181|23946|buro|sysburotienda|1
10.50.71.69|31866|buro|sysburotienda|1
10.50.71.69|31878|buro|sysburotienda|1
10.50.71.69|49032|buro|sysburotienda|1
10.50.71.69|14278|buro|sysburotienda|1
10.50.71.69|3380|buro|sysburotienda|1
10.50.71.69|3394|buro|sysburotienda|2
10.50.71.69|3400|buro|sysburotienda|1
10.50.71.69|3416|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|14784|buro|sysburotienda|1
10.50.71.69|3428|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3434|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|32431|buro|sysburotienda|1
10.30.241.167|52467|buro|sysburotienda|1
10.50.71.69|54910|buro|sysburotienda|1
10.28.231.46|51772|postgres|sysnagios|1
10.50.71.69|54914|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54928|buro|sysburotienda|1
10.50.71.69|45628|buro|sysburotienda|1
10.50.71.69|45634|buro|sysburotienda|1
10.50.71.69|30262|buro|sysburotienda|1
10.50.71.69|29190|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|27872|buro|sysburotienda|1
10.50.71.69|29212|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|33508|buro|sysburotienda|1
10.50.71.69|29222|buro|sysburotienda|1
10.50.71.69|40346|buro|sysburotienda|1
10.50.71.69|40358|buro|sysburotienda|1
10.50.71.69|59778|buro|sysburotienda|1
10.50.71.69|59780|buro|sysburotienda|1
10.50.71.69|8946|buro|sysburotienda|1
10.50.71.69|8952|buro|sysburotienda|2
10.50.71.69|8960|buro|sysburotienda|1
10.50.71.69|19578|buro|sysburotienda|1
10.50.71.69|19584|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|26725|buro|sysburotienda|1
10.50.71.69|19734|buro|sysburotienda|1
10.50.71.69|55508|buro|sysburotienda|1
10.50.71.69|55516|buro|sysburotienda|1
10.50.71.69|55522|buro|sysburotienda|1
10.50.71.69|55536|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|21732|buro|sysburotienda|1
10.50.71.69|13136|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|45488|buro|sysburotienda|1
10.50.71.69|13144|infocrediticiacte|sysinfocrediticia|1
10.30.241.179|41279|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51588|buro|sysburotienda|1
10.30.241.175|60594|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51600|buro|sysburotienda|1
10.50.70.22|59322|infocrediticiacte|sysinfocrediticia|1
10.30.241.179|62276|infocrediticiacte|sysinfocrediticia|1
10.50.70.81|51744|infocrediticiacte|sysinfocrediticia|1
10.50.70.98|46236|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58096|buro|sysburotienda|1
10.50.70.24|35956|infocrediticiacte|sysinfocrediticia|1
10.30.241.175|49997|infocrediticiacte|sysinfocrediticia|1
10.50.70.33|41610|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58106|buro|sysburotienda|1
10.50.70.5|34338|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58118|buro|sysburotienda|1
10.50.71.69|58120|buro|sysburotienda|1
10.50.71.69|58128|buro|sysburotienda|1
10.50.71.69|58134|buro|sysburotienda|1
10.50.71.69|58136|buro|sysburotienda|1
10.50.71.69|58138|buro|sysburotienda|1
10.50.71.69|58150|buro|sysburotienda|1
10.50.71.69|58162|buro|sysburotienda|1
10.50.71.69|58174|buro|sysburotienda|1
10.50.70.36|46800|infocrediticiacte|sysinfocrediticia|1
10.50.70.29|44104|infocrediticiacte|sysinfocrediticia|1
10.50.70.34|52258|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58176|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|30323|buro|sysburotienda|1
10.50.70.14|45488|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58182|buro|sysburotienda|1
10.50.71.69|58188|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|22971|buro|sysburotienda|1
10.50.71.69|58196|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58208|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|18399|buro|sysburotienda|1
10.50.71.69|58218|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58224|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58238|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58258|buro|sysburotienda|1
10.50.71.69|58248|infocrediticiacte|sysinfocrediticia|1
10.50.70.94|43614|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58268|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|35877|buro|sysburotienda|1
10.50.70.88|54422|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58274|buro|sysburotienda|1
10.50.71.69|58278|buro|sysburotienda|1
10.50.71.69|58290|buro|sysburotienda|1
10.50.71.69|58294|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58296|buro|sysburotienda|1
10.50.71.69|58312|buro|sysburotienda|1
10.50.70.78|43676|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33280|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33284|infocrediticiacte|sysinfocrediticia|1
10.50.70.19|53876|infocrediticiacte|sysinfocrediticia|1
10.50.70.91|52236|infocrediticiacte|sysinfocrediticia|1
10.50.70.104|53210|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33294|buro|sysburotienda|1
10.50.70.28|43342|infocrediticiacte|sysinfocrediticia|1
10.50.70.85|47760|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33296|infocrediticiacte|sysinfocrediticia|1
10.50.70.93|53696|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|33298|buro|sysburotienda|1
10.50.71.69|33302|buro|sysburotienda|1
10.50.71.69|5054|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5064|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5078|buro|sysburotienda|1
10.50.71.69|5080|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5088|buro|sysburotienda|1
10.50.71.69|65386|buro|sysburotienda|1
10.50.71.69|65400|buro|sysburotienda|1
10.50.71.69|65408|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65422|buro|sysburotienda|1
10.50.71.69|65432|buro|sysburotienda|1
10.50.71.69|65438|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65452|buro|sysburotienda|1
10.50.71.69|65462|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65466|buro|sysburotienda|1
10.50.71.69|65472|buro|sysburotienda|1
10.50.71.69|65484|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65492|buro|sysburotienda|1
10.50.71.69|65504|buro|sysburotienda|1
10.50.71.69|18154|buro|sysburotienda|1
10.50.71.69|18158|infocrediticiacte|sysinfocrediticia|2
10.50.70.99|45622|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18174|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18186|buro|sysburotienda|1
10.50.71.69|18194|buro|sysburotienda|1
10.50.71.69|30918|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|30922|buro|sysburotienda|1
10.50.71.69|30926|buro|sysburotienda|1
10.50.71.69|24196|buro|sysburotienda|1
10.50.71.69|24202|buro|sysburotienda|1
10.50.71.69|24212|buro|sysburotienda|1
10.50.71.69|24224|buro|sysburotienda|1
10.50.71.69|24226|buro|sysburotienda|1
10.50.71.69|24240|buro|sysburotienda|1
10.50.71.69|24242|buro|sysburotienda|1
10.50.71.69|24244|buro|sysburotienda|1
10.50.71.69|24260|buro|sysburotienda|1
10.50.71.69|24262|buro|sysburotienda|1
10.50.71.69|24274|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|49066|buro|sysburotienda|1
10.50.71.69|24278|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24284|buro|sysburotienda|1
10.50.71.69|24292|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24306|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24310|buro|sysburotienda|1
10.50.71.69|24312|buro|sysburotienda|1
10.50.71.69|24318|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|26024|buro|sysburotienda|1
10.50.71.69|24330|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24336|buro|sysburotienda|1
10.50.71.69|24352|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24368|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24374|buro|sysburotienda|1
10.50.71.69|24384|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|40865|buro|sysburotienda|1
10.50.71.69|24394|buro|sysburotienda|1
10.50.71.69|24410|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24426|buro|sysburotienda|1
10.50.71.69|24436|buro|sysburotienda|1
10.50.71.69|24450|buro|sysburotienda|1
10.50.71.69|5250|buro|sysburotienda|1
10.50.71.69|5262|buro|sysburotienda|1
10.50.71.69|5272|buro|sysburotienda|1
10.50.71.69|5288|buro|sysburotienda|1
10.50.71.69|5292|buro|sysburotienda|1
10.50.71.69|5308|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5322|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|3412|buro|sysburotienda|1
10.50.71.69|5326|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5334|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5346|infocrediticiacte|sysinfocrediticia|1
10.50.70.7|60862|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5350|buro|sysburotienda|1
10.50.71.69|5354|buro|sysburotienda|1
10.50.71.69|15040|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|15046|buro|sysburotienda|1
10.50.71.69|15054|infocrediticiacte|sysinfocrediticia|2
10.50.70.33|36684|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62938|buro|sysburotienda|2
10.50.71.69|62954|buro|sysburotienda|2
10.50.71.69|62956|buro|sysburotienda|1
10.50.71.69|62964|buro|sysburotienda|1
10.50.71.69|62966|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|4269|buro|sysburotienda|1
10.50.71.69|62972|buro|sysburotienda|1
10.50.71.69|56458|buro|sysburotienda|1
10.50.71.69|56474|infocrediticiacte|sysinfocrediticia|1
10.199.3.82|29450|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35658|buro|sysburotienda|1
10.50.71.69|35674|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35688|buro|sysburotienda|1
10.50.71.69|37826|buro|sysburotienda|1
10.50.71.69|37822|buro|sysburotienda|1
10.50.71.69|37828|buro|sysburotienda|1
10.50.71.69|37844|buro|sysburotienda|1
10.50.71.69|37854|buro|sysburotienda|1
10.50.71.69|37860|buro|sysburotienda|1
10.50.71.69|37864|buro|sysburotienda|1
10.50.71.69|37880|buro|sysburotienda|1
10.50.71.69|37906|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37894|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37922|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37928|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37938|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37952|buro|sysburotienda|1
10.50.71.69|37962|buro|sysburotienda|1
10.50.71.69|37978|buro|sysburotienda|1
10.50.71.69|37994|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37996|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|41976|buro|sysburotienda|1
10.50.71.69|38006|buro|sysburotienda|1
10.50.71.69|38008|buro|sysburotienda|1
10.50.71.69|38016|buro|sysburotienda|1
10.50.71.69|36796|buro|sysburotienda|1
10.50.71.69|36806|buro|sysburotienda|1
10.50.71.69|36814|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36826|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36838|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36840|buro|sysburotienda|1
10.50.71.69|36846|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36860|buro|sysburotienda|2
10.50.70.33|58426|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36870|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36878|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36894|buro|sysburotienda|1
10.30.241.175|61419|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35706|infocrediticiacte|sysinfocrediticia|1
10.30.241.179|16913|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|1108|postgres|sysnagios|1
10.50.71.69|63736|buro|sysburotienda|1
10.50.71.69|63748|buro|sysburotienda|2
10.50.71.69|63752|buro|sysburotienda|2
10.50.71.69|63754|buro|sysburotienda|1
10.50.71.69|63764|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63770|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|63780|buro|sysburotienda|1
10.50.71.69|63788|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63802|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63806|buro|sysburotienda|1
10.50.71.69|31652|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31654|buro|sysburotienda|1
10.50.71.69|31660|buro|sysburotienda|1
10.50.71.69|14974|buro|sysburotienda|1
10.50.71.69|14976|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|14990|buro|sysburotienda|1
10.50.71.69|15004|buro|sysburotienda|1
10.50.71.69|15008|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|15010|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|15018|buro|sysburotienda|1
10.50.71.69|61968|buro|sysburotienda|1
10.50.71.69|61982|buro|sysburotienda|1
10.50.71.69|61980|buro|sysburotienda|1
10.50.71.69|61990|buro|sysburotienda|1
10.50.71.69|61998|buro|sysburotienda|1
10.50.71.69|62000|buro|sysburotienda|1
10.50.71.69|62012|buro|sysburotienda|1
10.50.71.69|62018|buro|sysburotienda|1
10.50.71.69|62030|buro|sysburotienda|1
10.50.71.69|62038|buro|sysburotienda|1
10.50.71.69|62040|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|1919|buro|sysburotienda|1
10.50.71.69|62050|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62066|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62070|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62080|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62086|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|63111|buro|sysburotienda|1
10.50.71.69|62102|buro|sysburotienda|1
10.50.71.69|62118|buro|sysburotienda|1
10.50.71.69|62134|buro|sysburotienda|1
10.50.71.69|62136|buro|sysburotienda|1
10.50.71.69|62152|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|62164|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24248|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24250|buro|sysburotienda|1
10.50.71.69|24256|buro|sysburotienda|1
10.50.71.69|24268|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24274|buro|sysburotienda|1
10.50.71.69|24288|infocrediticiacte|sysinfocrediticia|1
10.50.70.33|35562|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24290|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55866|buro|sysburotienda|1
10.50.71.69|55870|buro|sysburotienda|1
10.50.71.69|55884|buro|sysburotienda|1
10.50.71.69|55890|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55898|buro|sysburotienda|1
10.50.71.69|4558|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4572|buro|sysburotienda|2
10.50.71.69|4584|buro|sysburotienda|1
10.50.71.69|4600|buro|sysburotienda|2
10.50.71.69|4602|buro|sysburotienda|1
10.50.71.69|4618|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4620|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63520|buro|sysburotienda|1
10.50.71.69|63522|buro|sysburotienda|1
10.50.70.33|41062|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63526|buro|sysburotienda|1
10.50.71.69|63528|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|63538|buro|sysburotienda|1
10.50.71.69|31932|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31942|buro|sysburotienda|1
10.199.3.82|42307|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54824|buro|sysburotienda|1
10.50.71.69|54834|buro|sysburotienda|1
10.50.71.69|54842|buro|sysburotienda|1
10.50.71.69|54850|buro|sysburotienda|1
10.50.71.69|54860|buro|sysburotienda|1
10.50.71.69|54870|buro|sysburotienda|1
10.50.71.69|54882|buro|sysburotienda|1
10.50.71.69|54888|buro|sysburotienda|1
10.50.71.69|54896|buro|sysburotienda|1
10.50.71.69|54912|buro|sysburotienda|2
10.50.71.69|54928|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54940|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54956|buro|sysburotienda|1
10.50.71.69|54960|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|54968|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|9726|buro|sysburotienda|1
10.50.71.69|54972|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54974|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54988|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54992|buro|sysburotienda|1
10.50.71.69|54996|buro|sysburotienda|1
10.50.71.69|54998|buro|sysburotienda|1
10.50.71.69|55010|buro|sysburotienda|1
10.50.71.69|55014|buro|sysburotienda|1
10.50.71.69|55020|buro|sysburotienda|1
10.50.71.69|55028|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55042|buro|sysburotienda|1
10.50.71.69|55056|buro|sysburotienda|1
10.50.71.69|29228|buro|sysburotienda|1
10.50.71.69|29244|buro|sysburotienda|1
10.50.71.69|29250|buro|sysburotienda|1
10.50.71.69|29256|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29270|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29276|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29284|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29306|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29294|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29308|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|44724|buro|sysburotienda|1
10.50.71.69|29312|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29324|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29336|buro|sysburotienda|1
10.50.71.69|29344|buro|sysburotienda|1
10.50.71.69|29358|buro|sysburotienda|1
10.50.71.69|29370|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29372|buro|sysburotienda|1
10.50.71.69|29386|buro|sysburotienda|1
10.50.71.69|29402|buro|sysburotienda|1
10.50.71.69|29414|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29430|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29436|buro|sysburotienda|1
10.50.71.69|29446|buro|sysburotienda|2
10.50.71.69|29448|buro|sysburotienda|2
10.50.71.69|29450|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29460|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29468|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29474|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29476|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29478|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|29492|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29500|buro|sysburotienda|1
10.50.71.69|29510|buro|sysburotienda|2
10.50.71.69|42984|buro|sysburotienda|1
10.50.71.69|43000|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43008|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43020|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43036|buro|sysburotienda|1
10.50.71.69|43038|buro|sysburotienda|1
10.50.71.69|43046|buro|sysburotienda|1
10.50.71.69|43050|buro|sysburotienda|1
10.50.71.69|48844|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|48854|buro|sysburotienda|1
10.50.71.69|48868|buro|sysburotienda|1
10.50.71.69|48872|buro|sysburotienda|1
10.50.71.69|48874|buro|sysburotienda|1
10.50.71.69|48886|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|48890|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|48898|buro|sysburotienda|2
10.50.71.69|48902|buro|sysburotienda|1
10.50.71.69|48910|buro|sysburotienda|1
10.50.71.69|48912|buro|sysburotienda|1
10.50.71.69|48920|buro|sysburotienda|1
10.50.71.69|48934|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|48936|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|16743|buro|sysburotienda|1
10.50.71.69|48948|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|48950|buro|sysburotienda|1
10.50.71.69|20686|buro|sysburotienda|1
10.50.71.69|20692|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20694|buro|sysburotienda|1
10.50.71.69|20696|buro|sysburotienda|1
10.50.71.69|20700|buro|sysburotienda|1
10.50.71.69|20710|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20716|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20728|buro|sysburotienda|2
10.50.71.69|27116|buro|sysburotienda|1
10.50.71.69|27132|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|27138|buro|sysburotienda|1
10.50.71.69|27140|buro|sysburotienda|1
10.50.71.69|27142|buro|sysburotienda|1
10.50.71.69|27146|infocrediticiacte|sysinfocrediticia|2
