IP|PUERTO|BD|USUARIO|USOS
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57336|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57338|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36462|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36464|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33718|postgres|sysopsramp|2
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33728|postgres|sysopsramp|1
10.196.42.159|48512|cartera|syscuentaweb|1
10.50.108.39|18612|cartera|sysreplicacioncartera|1
10.196.161.40|10929|cartera|syscobranzadigital|17
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55646|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55648|postgres|sysopsramp|1
10.28.226.149|10196|cartera|systiendacartera|2
10.28.226.149|10206|cartera|systiendacartera|1
10.196.78.22|46846|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45432|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45444|postgres|sysopsramp|1
10.196.42.71|22922|cartera|sysreplicacioncartera|1
10.50.108.39|6902|cartera|sysreplicacioncartera|1
127.0.0.1|49364|cartera|sysreplicacioncartera|1
10.196.42.160|44744|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45510|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45516|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44250|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44254|postgres|sysopsramp|1
10.196.42.159|42628|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40186|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40198|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52314|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52316|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40712|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40716|postgres|sysopsramp|1
10.196.42.155|54084|cartera|syscuentaweb|1
10.196.42.155|60132|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59172|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59182|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44014|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44018|postgres|sysopsramp|1
10.196.24.231|56920|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38080|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38090|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57940|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57956|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40996|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41002|postgres|sysopsramp|1
10.31.176.137|55714|cartera|syssistemascarteras|1
10.31.176.137|51074|cartera|syssistemascarteras|3
10.196.42.162|51798|cartera|syscuentaweb|1
127.0.0.1|33094|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40910|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40924|postgres|sysopsramp|1
10.28.226.149|2300|cartera|systiendacartera|1
10.28.226.149|2306|cartera|systiendacartera|1
10.28.226.149|2320|cartera|systiendacartera|1
10.28.226.149|2336|cartera|systiendacartera|1
10.196.78.33|60272|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34804|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34816|postgres|sysopsramp|1
10.50.108.39|55672|cartera|sysreplicacioncartera|1
10.50.108.39|54208|cartera|sysreplicacioncartera|2
10.50.108.39|52186|cartera|sysreplicacioncartera|1
10.196.42.162|42422|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57772|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57782|postgres|sysopsramp|1
10.31.176.137|56712|cartera|syssistemascarteras|1
10.31.176.137|56742|cartera|syssistemascarteras|7
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46334|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46342|postgres|sysopsramp|1
10.196.42.155|39196|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60242|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60246|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48634|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48638|postgres|sysopsramp|1
10.196.24.199|37706|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47708|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47712|postgres|sysopsramp|1
10.196.42.162|54236|cartera|syscuentaweb|1
10.196.42.157|50730|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40270|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40278|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34434|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34442|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57308|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57320|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40528|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40534|postgres|sysopsramp|1
10.196.24.231|51492|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52600|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52604|postgres|sysopsramp|1
10.196.42.159|45614|cartera|syscuentaweb|1
10.50.108.39|38196|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60208|postgres|sysopsramp|1
10.28.226.149|44356|cartera|systiendacartera|1
10.28.226.149|44374|cartera|systiendacartera|1
10.28.226.149|44384|cartera|systiendacartera|1
10.28.226.149|43750|cartera|systiendacartera|1
10.28.226.149|43754|cartera|systiendacartera|1
10.196.78.12|39114|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38978|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38984|postgres|sysopsramp|1
10.196.24.199|44638|cartera|sysinternetcartera|1
127.0.0.1|15644|cartera|sysreplicacioncartera|1
10.50.108.39|32824|cartera|sysreplicacioncartera|1
10.50.108.39|37500|cartera|sysreplicacioncartera|1
10.50.108.39|18068|cartera|sysreplicacioncartera|1
10.196.42.162|45244|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49404|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49408|postgres|sysopsramp|1
10.200.127.51|47104|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51446|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51456|postgres|sysopsramp|1
10.196.42.162|54218|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57412|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57416|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34296|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34304|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46516|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46526|postgres|sysopsramp|1
10.196.42.159|56388|cartera|syscuentaweb|1
10.196.42.162|37292|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42614|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42628|postgres|sysopsramp|1
10.30.242.138|59420|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33828|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33836|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37592|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37606|postgres|sysopsramp|2
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46054|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46070|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33894|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33908|postgres|sysopsramp|1
10.196.42.155|57450|cartera|syscuentaweb|1
10.50.108.39|63436|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49738|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49754|postgres|sysopsramp|1
10.28.226.149|38550|cartera|systiendacartera|1
10.28.226.149|38562|cartera|systiendacartera|1
10.28.226.149|38566|cartera|systiendacartera|1
10.28.226.149|15646|cartera|systiendacartera|1
10.28.226.149|15656|cartera|systiendacartera|1
10.196.78.10|59660|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59670|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59684|postgres|sysopsramp|1
10.31.176.137|64305|cartera|syssistemascarteras|1
10.50.108.39|6488|cartera|sysreplicacioncartera|1
127.0.0.1|32468|cartera|sysreplicacioncartera|1
10.50.108.39|5554|cartera|sysreplicacioncartera|1
10.31.176.137|64342|cartera|syssistemascarteras|1
10.31.176.137|64348|cartera|syssistemascarteras|1
10.50.108.39|29644|cartera|sysreplicacioncartera|1
10.196.42.155|40044|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51330|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51338|postgres|sysopsramp|1
10.196.24.199|49278|cartera|sysinternetcartera|1
10.30.242.132|15344|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44924|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44926|postgres|sysopsramp|1
10.196.42.160|53472|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55914|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55924|postgres|sysopsramp|1
10.196.24.199|50260|cartera|sysinternetcartera|1
10.196.24.199|50348|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35450|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35466|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59330|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59342|postgres|sysopsramp|1
10.30.242.137|8792|cartera|syssoabus|1
10.196.42.155|45344|cartera|syscuentaweb|1
10.196.42.162|47908|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35920|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35932|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37668|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37682|postgres|sysopsramp|1
10.30.242.132|60806|cartera|syssoabus|1
10.31.176.137|50211|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45860|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45872|postgres|sysopsramp|1
10.30.242.137|37120|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36230|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36246|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50620|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50630|postgres|sysopsramp|1
10.196.42.160|53868|cartera|syscuentaweb|1
127.0.0.1|51850|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35090|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35100|postgres|sysopsramp|1
10.196.24.231|43030|cartera|sysinternetcartera|1
10.28.226.149|9748|cartera|systiendacartera|1
10.28.226.149|9766|cartera|systiendacartera|1
10.28.226.149|53466|cartera|systiendacartera|1
10.196.78.48|42958|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37608|postgres|sysopsramp|1
127.0.0.1|20056|cartera|sysreplicacioncartera|1
10.50.108.39|55438|cartera|sysreplicacioncartera|1
10.30.242.133|25274|cartera|syssoabus|1
10.50.108.39|57862|cartera|sysreplicacioncartera|1
10.196.42.159|45314|cartera|syscuentaweb|1
10.196.42.155|51242|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37328|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37336|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33632|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33634|postgres|sysopsramp|1
10.196.42.162|54116|cartera|syscuentaweb|1
10.30.242.133|48796|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44618|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44632|postgres|sysopsramp|1
10.196.42.162|54766|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48166|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48168|postgres|sysopsramp|1
10.196.42.157|54770|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45924|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45938|postgres|sysopsramp|1
10.196.24.231|48618|cartera|sysinternetcartera|1
10.31.176.137|63709|cartera|syssistemascarteras|1
10.31.176.137|63729|cartera|syssistemascarteras|1
10.196.42.159|46126|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57024|postgres|sysopsramp|2
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57038|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52210|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52226|postgres|sysopsramp|1
10.30.242.132|37506|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54378|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54386|postgres|sysopsramp|1
10.30.242.137|21360|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46694|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46698|postgres|sysopsramp|1
10.31.229.109|65300|template1|sysmesaayuda2008|1
10.31.229.109|65301|template1|sysmesaayuda2008|2
10.31.229.109|65307|cartera|sysmesaayuda2008|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51008|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51012|postgres|sysopsramp|1
10.30.242.138|47896|cartera|syssoabus|1
10.50.108.39|43888|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45450|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45458|postgres|sysopsramp|1
10.28.226.149|27050|cartera|systiendacartera|1
10.28.226.149|54814|cartera|systiendacartera|1
10.28.226.149|54834|cartera|systiendacartera|2
10.30.242.137|46648|cartera|syssoabus|1
10.196.78.41|56030|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38836|postgres|sysopsramp|1
10.50.108.39|30440|cartera|sysreplicacioncartera|1
10.28.226.149|17670|cartera|syscuenta|1
10.50.108.39|45384|cartera|sysreplicacioncartera|1
10.196.42.162|59706|cartera|syscuentaweb|1
10.196.42.155|34568|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55384|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55388|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48750|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48754|postgres|sysopsramp|1
10.196.24.199|46596|cartera|sysinternetcartera|1
10.196.42.162|56160|cartera|syscuentaweb|1
10.30.242.138|29062|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51810|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51826|postgres|sysopsramp|1
10.31.176.137|49661|cartera|syssistemascarteras|1
10.31.176.137|49737|cartera|syssistemascarteras|1
10.31.176.137|49736|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58692|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58698|postgres|sysopsramp|1
10.196.42.162|38700|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35286|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35290|postgres|sysopsramp|1
10.196.42.159|44258|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35890|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|35892|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41108|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41116|postgres|sysopsramp|1
10.31.229.109|50620|cartera|sysmesaayuda2008|2
10.30.242.132|14354|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34902|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34910|postgres|sysopsramp|1
10.30.242.133|19332|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|32772|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|32782|postgres|sysopsramp|1
10.196.24.231|39062|cartera|sysinternetcartera|1
10.32.46.84|49177|template1|sysmesaayuda2008|1
10.32.46.84|49178|template1|sysmesaayuda2008|1
10.32.46.84|49183|cartera|sysmesaayuda2008|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58796|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58812|postgres|sysopsramp|1
10.30.242.132|38640|cartera|syssoabus|1
10.50.108.39|50454|cartera|sysreplicacioncartera|1
10.196.42.160|51558|cartera|syscuentaweb|1
10.30.242.133|44320|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34356|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34368|postgres|sysopsramp|1
10.28.226.149|17456|cartera|systiendacartera|2
10.28.226.149|17466|cartera|systiendacartera|2
10.28.226.149|17482|cartera|systiendacartera|1
10.196.78.22|59630|cartera|systiendacarteratdas|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38486|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38492|postgres|sysopsramp|1
10.50.108.39|48100|cartera|sysreplicacioncartera|1
10.50.108.39|2818|cartera|sysreplicacioncartera|1
10.50.108.39|53888|cartera|sysreplicacioncartera|1
10.196.42.159|59568|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57110|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57114|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50558|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50568|postgres|sysopsramp|1
10.196.42.155|54382|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42862|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42874|postgres|sysopsramp|1
10.196.24.199|56830|cartera|sysinternetcartera|1
