IP|PUERTO|BD|USUARIO|USOS
10.30.120.21|46062|postgres|sysappdynamics|1
10.30.120.21|46074|postgres|sysappdynamics|1
10.30.120.21|29526|postgres|sysappdynamics|1
10.30.120.21|29534|postgres|sysappdynamics|1
10.30.120.21|55894|postgres|sysappdynamics|1
10.30.120.21|55904|postgres|sysappdynamics|1
10.30.120.21|1398|postgres|sysappdynamics|1
10.30.120.21|1404|postgres|sysappdynamics|1
10.30.120.21|54230|postgres|sysappdynamics|1
10.30.120.21|54232|postgres|sysappdynamics|1
10.30.120.21|20662|postgres|sysappdynamics|2
10.30.120.21|20678|postgres|sysappdynamics|1
10.30.120.21|50080|postgres|sysappdynamics|1
10.30.120.21|24432|postgres|sysappdynamics|1
10.30.120.21|24448|postgres|sysappdynamics|1
10.30.120.21|8234|postgres|sysappdynamics|1
10.30.120.21|8236|postgres|sysappdynamics|1
10.30.120.21|17066|postgres|sysappdynamics|1
10.30.120.21|17068|postgres|sysappdynamics|1
10.30.120.21|23178|postgres|sysappdynamics|1
10.30.120.21|23180|postgres|sysappdynamics|1
10.30.120.21|14824|postgres|sysappdynamics|1
10.30.120.21|14826|postgres|sysappdynamics|1
10.30.120.21|17062|postgres|sysappdynamics|1
10.30.120.21|17072|postgres|sysappdynamics|1
10.30.120.21|16666|postgres|sysappdynamics|1
10.30.120.21|16682|postgres|sysappdynamics|1
10.30.120.21|12050|postgres|sysappdynamics|1
10.30.120.21|12052|postgres|sysappdynamics|1
10.30.120.21|49574|postgres|sysappdynamics|1
10.30.120.21|3364|postgres|sysappdynamics|1
10.30.120.21|3378|postgres|sysappdynamics|1
10.30.120.21|15884|postgres|sysappdynamics|1
10.30.120.21|20336|postgres|sysappdynamics|1
10.30.120.21|63638|postgres|sysappdynamics|1
10.30.120.21|63644|postgres|sysappdynamics|1
10.30.120.21|23766|postgres|sysappdynamics|1
10.30.120.21|23770|postgres|sysappdynamics|2
10.30.120.21|5062|postgres|sysappdynamics|1
10.30.120.21|5070|postgres|sysappdynamics|1
10.30.120.21|34046|postgres|sysappdynamics|1
10.30.120.21|34060|postgres|sysappdynamics|1
10.30.120.21|54478|postgres|sysappdynamics|1
10.30.120.21|54492|postgres|sysappdynamics|1
10.30.120.21|29214|postgres|sysappdynamics|1
10.30.120.21|29228|postgres|sysappdynamics|1
10.30.120.21|35218|postgres|sysappdynamics|1
10.30.120.21|35230|postgres|sysappdynamics|1
10.30.120.21|14726|postgres|sysappdynamics|1
10.30.120.21|14740|postgres|sysappdynamics|1
10.30.120.21|42676|postgres|sysappdynamics|1
10.30.120.21|42680|postgres|sysappdynamics|1
10.30.120.21|18524|postgres|sysappdynamics|2
10.30.120.21|18528|postgres|sysappdynamics|1
10.30.120.21|3438|postgres|sysappdynamics|1
10.30.120.21|3446|postgres|sysappdynamics|1
10.30.120.21|34994|postgres|sysappdynamics|1
10.30.120.21|35008|postgres|sysappdynamics|1
10.30.120.21|35420|postgres|sysappdynamics|1
10.30.120.21|35432|postgres|sysappdynamics|1
10.30.120.21|27936|postgres|sysappdynamics|1
10.30.120.21|27946|postgres|sysappdynamics|1
10.30.120.21|20650|postgres|sysappdynamics|1
10.30.120.21|37298|postgres|sysappdynamics|1
10.30.120.21|10124|postgres|sysappdynamics|1
10.30.120.21|10140|postgres|sysappdynamics|1
10.30.120.21|4502|postgres|sysappdynamics|1
10.30.120.21|4512|postgres|sysappdynamics|1
10.30.120.21|27600|postgres|sysappdynamics|1
10.30.120.21|27616|postgres|sysappdynamics|1
10.30.120.21|56834|postgres|sysappdynamics|1
10.30.120.21|33396|postgres|sysappdynamics|1
10.30.120.21|33398|postgres|sysappdynamics|1
10.30.120.21|47692|postgres|sysappdynamics|1
10.30.120.21|47698|postgres|sysappdynamics|1
10.30.120.21|9748|postgres|sysappdynamics|1
10.30.120.21|9762|postgres|sysappdynamics|1
10.30.120.21|54818|postgres|sysappdynamics|1
10.30.120.21|54826|postgres|sysappdynamics|1
10.30.120.21|32438|postgres|sysappdynamics|1
10.30.120.21|32448|postgres|sysappdynamics|1
10.30.120.21|51438|postgres|sysappdynamics|1
10.30.120.21|51446|postgres|sysappdynamics|1
10.30.120.21|40440|postgres|sysappdynamics|1
10.30.120.21|40452|postgres|sysappdynamics|1
10.30.120.21|57730|postgres|sysappdynamics|1
10.30.120.21|57746|postgres|sysappdynamics|1
10.30.120.21|46432|postgres|sysappdynamics|1
10.30.120.21|46438|postgres|sysappdynamics|1
10.30.120.21|28772|postgres|sysappdynamics|1
10.30.120.21|28780|postgres|sysappdynamics|1
10.30.120.21|7564|postgres|sysappdynamics|1
10.30.120.21|7572|postgres|sysappdynamics|1
10.30.120.21|23486|postgres|sysappdynamics|1
10.30.120.21|23502|postgres|sysappdynamics|1
10.30.120.21|39854|postgres|sysappdynamics|1
10.30.120.21|39862|postgres|sysappdynamics|1
10.30.120.21|62478|postgres|sysappdynamics|1
10.30.120.21|62492|postgres|sysappdynamics|1
10.30.120.21|60274|postgres|sysappdynamics|1
10.30.120.21|60278|postgres|sysappdynamics|1
10.30.120.21|14624|postgres|sysappdynamics|1
10.30.120.21|14628|postgres|sysappdynamics|1
10.30.120.21|16912|postgres|sysappdynamics|1
10.30.120.21|16922|postgres|sysappdynamics|1
10.30.120.21|21274|postgres|sysappdynamics|1
10.30.120.21|21284|postgres|sysappdynamics|1
10.30.120.21|39848|postgres|sysappdynamics|1
10.30.120.21|39852|postgres|sysappdynamics|1
10.30.120.21|52384|postgres|sysappdynamics|1
10.30.120.21|52390|postgres|sysappdynamics|1
10.30.120.21|55404|postgres|sysappdynamics|1
10.30.120.21|55408|postgres|sysappdynamics|1
10.30.120.21|58768|postgres|sysappdynamics|1
10.30.120.21|12572|postgres|sysappdynamics|1
10.30.120.21|12588|postgres|sysappdynamics|1
10.30.120.21|17368|postgres|sysappdynamics|1
10.30.120.21|17376|postgres|sysappdynamics|1
10.30.120.21|61114|postgres|sysappdynamics|1
10.30.120.21|61118|postgres|sysappdynamics|1
10.30.120.21|44060|postgres|sysappdynamics|1
10.30.120.21|44064|postgres|sysappdynamics|1
10.30.120.21|23994|postgres|sysappdynamics|1
10.30.120.21|23996|postgres|sysappdynamics|1
10.30.120.21|52906|postgres|sysappdynamics|1
10.30.120.21|52914|postgres|sysappdynamics|1
10.30.120.21|40570|postgres|sysappdynamics|1
10.30.120.21|40574|postgres|sysappdynamics|1
10.30.120.21|36568|postgres|sysappdynamics|1
10.30.120.21|36574|postgres|sysappdynamics|1
10.30.120.21|5266|postgres|sysappdynamics|1
10.30.120.21|5272|postgres|sysappdynamics|1
10.30.120.21|40710|postgres|sysappdynamics|1
10.30.120.21|40714|postgres|sysappdynamics|1
10.30.120.21|42752|postgres|sysappdynamics|1
10.30.120.21|42760|postgres|sysappdynamics|1
10.28.224.180|46642|postgres|sysappdynamics|1
10.28.224.180|46656|postgres|sysappdynamics|1
10.30.120.21|41972|postgres|sysappdynamics|1
10.30.120.21|41980|postgres|sysappdynamics|1
10.30.120.21|28758|postgres|sysappdynamics|1
10.30.120.21|28770|postgres|sysappdynamics|1
10.30.120.21|32186|postgres|sysappdynamics|1
10.30.120.21|32192|postgres|sysappdynamics|1
10.30.120.21|2836|postgres|sysappdynamics|1
10.30.120.21|2840|postgres|sysappdynamics|1
10.30.120.21|29076|postgres|sysappdynamics|1
10.30.120.21|29088|postgres|sysappdynamics|1
10.30.120.21|57424|postgres|sysappdynamics|1
10.30.120.21|57434|postgres|sysappdynamics|1
10.30.120.21|15736|postgres|sysappdynamics|1
10.30.120.21|15742|postgres|sysappdynamics|1
10.30.120.21|25296|postgres|sysappdynamics|1
10.30.120.21|25298|postgres|sysappdynamics|1
10.30.120.21|20620|postgres|sysappdynamics|1
10.30.120.21|20636|postgres|sysappdynamics|1
10.30.120.21|18120|postgres|sysappdynamics|1
10.30.120.21|18124|postgres|sysappdynamics|1
10.30.120.21|24026|postgres|sysappdynamics|1
10.30.120.21|35622|postgres|sysappdynamics|1
10.30.120.21|35630|postgres|sysappdynamics|1
10.30.120.21|11668|postgres|sysappdynamics|1
10.30.120.21|11674|postgres|sysappdynamics|1
10.30.120.21|43532|postgres|sysappdynamics|1
10.30.120.21|43534|postgres|sysappdynamics|1
10.30.120.21|44834|postgres|sysappdynamics|1
10.30.120.21|44844|postgres|sysappdynamics|1
10.30.120.21|25998|postgres|sysappdynamics|1
10.30.120.21|26012|postgres|sysappdynamics|1
10.30.120.21|24338|postgres|sysappdynamics|1
10.30.120.21|24354|postgres|sysappdynamics|1
10.30.120.21|50226|postgres|sysappdynamics|1
10.30.120.21|50240|postgres|sysappdynamics|1
10.30.120.21|6536|postgres|sysappdynamics|1
10.30.120.21|6548|postgres|sysappdynamics|1
10.30.120.21|57644|postgres|sysappdynamics|1
10.30.120.21|57660|postgres|sysappdynamics|1
10.30.120.21|30280|postgres|sysappdynamics|1
10.30.120.21|30290|postgres|sysappdynamics|1
10.30.120.21|37810|postgres|sysappdynamics|1
10.30.120.21|37822|postgres|sysappdynamics|1
10.30.120.21|21002|postgres|sysappdynamics|1
10.30.120.21|21004|postgres|sysappdynamics|1
10.30.120.21|52816|postgres|sysappdynamics|1
10.30.120.21|52830|postgres|sysappdynamics|1
10.30.120.21|20922|postgres|sysappdynamics|1
10.30.120.21|20930|postgres|sysappdynamics|1
10.30.120.21|36072|postgres|sysappdynamics|1
10.30.120.21|36076|postgres|sysappdynamics|1
10.30.120.21|42088|postgres|sysappdynamics|1
10.30.120.21|42090|postgres|sysappdynamics|1
10.30.120.21|17780|postgres|sysappdynamics|1
10.30.120.21|17794|postgres|sysappdynamics|1
10.30.120.21|61852|postgres|sysappdynamics|1
10.30.120.21|61864|postgres|sysappdynamics|1
10.30.120.21|55310|postgres|sysappdynamics|1
10.30.120.21|55326|postgres|sysappdynamics|1
10.30.120.21|49172|postgres|sysappdynamics|1
10.30.120.21|49178|postgres|sysappdynamics|1
10.30.120.21|28236|postgres|sysappdynamics|1
10.30.120.21|28238|postgres|sysappdynamics|1
10.30.120.21|2548|postgres|sysappdynamics|1
10.30.120.21|2560|postgres|sysappdynamics|1
10.30.120.21|9432|postgres|sysappdynamics|1
10.30.120.21|26100|postgres|sysappdynamics|1
10.30.120.21|26106|postgres|sysappdynamics|1
10.30.120.21|8820|postgres|sysappdynamics|1
10.30.120.21|8836|postgres|sysappdynamics|1
10.30.120.21|65500|postgres|sysappdynamics|1
10.30.120.21|65512|postgres|sysappdynamics|1
10.30.120.21|17974|postgres|sysappdynamics|1
10.30.120.21|17988|postgres|sysappdynamics|1
10.30.120.21|26298|postgres|sysappdynamics|1
10.30.120.21|20786|postgres|sysappdynamics|1
10.30.120.21|20792|postgres|sysappdynamics|1
10.28.230.123|19146|postgres|sysappdynamics|1
10.28.230.123|19154|postgres|sysappdynamics|1
10.30.120.21|53616|postgres|sysappdynamics|1
10.30.120.21|53618|postgres|sysappdynamics|1
10.30.120.21|63622|postgres|sysappdynamics|1
10.30.120.21|63630|postgres|sysappdynamics|1
10.30.120.21|12314|postgres|sysappdynamics|1
10.30.120.21|12328|postgres|sysappdynamics|1
10.30.120.21|50460|postgres|sysappdynamics|1
10.30.120.21|50470|postgres|sysappdynamics|1
10.30.120.21|8148|postgres|sysappdynamics|1
10.30.120.21|8152|postgres|sysappdynamics|1
10.30.120.21|7944|postgres|sysappdynamics|1
10.30.120.21|7956|postgres|sysappdynamics|1
10.30.120.21|23236|postgres|sysappdynamics|1
10.30.120.21|23250|postgres|sysappdynamics|1
10.30.120.21|11272|postgres|sysappdynamics|1
10.30.120.21|11288|postgres|sysappdynamics|1
10.30.120.21|57514|postgres|sysappdynamics|1
10.30.120.21|57530|postgres|sysappdynamics|1
10.30.120.21|13282|postgres|sysappdynamics|1
10.30.120.21|13294|postgres|sysappdynamics|1
10.30.120.21|55624|postgres|sysappdynamics|1
10.30.120.21|55628|postgres|sysappdynamics|1
10.28.230.123|18476|conciliadortt|sysappdynamics|1
10.28.230.123|18492|dbaaplicaciones|sysappdynamics|1
10.28.230.123|18494|oxxo|sysappdynamics|1
10.28.230.123|18502|postgres|sysappdynamics|1
10.30.120.21|35520|postgres|sysappdynamics|1
10.30.120.21|35532|postgres|sysappdynamics|1
10.30.120.21|19016|postgres|sysappdynamics|1
10.30.120.21|19030|postgres|sysappdynamics|1
10.30.120.21|30814|postgres|sysappdynamics|1
10.30.120.21|30820|postgres|sysappdynamics|1
10.30.120.21|36242|postgres|sysappdynamics|1
10.30.120.21|36252|postgres|sysappdynamics|1
10.30.120.21|31152|postgres|sysappdynamics|1
10.30.120.21|37436|postgres|sysappdynamics|1
10.30.120.21|37444|postgres|sysappdynamics|1
10.30.120.21|48234|postgres|sysappdynamics|1
10.30.120.21|48248|postgres|sysappdynamics|1
10.30.120.21|64796|postgres|sysappdynamics|1
10.30.120.21|64804|postgres|sysappdynamics|1
10.30.120.21|17210|postgres|sysappdynamics|1
10.30.120.21|17222|postgres|sysappdynamics|1
10.30.120.21|38654|postgres|sysappdynamics|1
10.30.120.21|38660|postgres|sysappdynamics|1
10.30.120.21|7242|postgres|sysappdynamics|1
10.30.120.21|7246|postgres|sysappdynamics|1
10.30.120.21|34864|postgres|sysappdynamics|1
10.30.120.21|34866|postgres|sysappdynamics|1
10.30.120.21|64042|postgres|sysappdynamics|1
10.30.120.21|64058|postgres|sysappdynamics|1
10.30.120.21|3586|postgres|sysappdynamics|1
10.30.120.21|3592|postgres|sysappdynamics|1
10.30.120.21|43728|postgres|sysappdynamics|1
10.30.120.21|43738|postgres|sysappdynamics|1
10.30.120.21|23228|postgres|sysappdynamics|1
10.30.120.21|23232|postgres|sysappdynamics|1
10.30.120.21|46498|postgres|sysappdynamics|1
10.30.120.21|46504|postgres|sysappdynamics|1
10.30.120.21|32090|postgres|sysappdynamics|1
10.30.120.21|32106|postgres|sysappdynamics|1
10.30.120.21|12826|postgres|sysappdynamics|1
10.30.120.21|9166|postgres|sysappdynamics|1
10.30.120.21|9182|postgres|sysappdynamics|1
10.30.120.21|52188|postgres|sysappdynamics|1
10.30.120.21|52198|postgres|sysappdynamics|1
10.30.120.21|14262|postgres|sysappdynamics|1
10.30.120.21|14266|postgres|sysappdynamics|1
10.30.120.21|65398|postgres|sysappdynamics|1
10.30.120.21|65400|postgres|sysappdynamics|1
10.30.120.21|48564|postgres|sysappdynamics|1
10.30.120.21|48576|postgres|sysappdynamics|1
10.30.120.21|53524|postgres|sysappdynamics|1
10.30.120.21|17624|postgres|sysappdynamics|1
10.30.120.21|48454|postgres|sysappdynamics|1
10.30.120.21|48468|postgres|sysappdynamics|1
10.30.120.21|10714|postgres|sysappdynamics|1
10.30.120.21|10720|postgres|sysappdynamics|1
10.30.120.21|53848|postgres|sysappdynamics|1
10.30.120.21|53852|postgres|sysappdynamics|1
10.30.120.21|2354|postgres|sysappdynamics|1
10.30.120.21|2358|postgres|sysappdynamics|1
10.30.120.21|11806|postgres|sysappdynamics|1
10.30.120.21|11822|postgres|sysappdynamics|1
10.30.120.21|57838|postgres|sysappdynamics|1
10.30.120.21|57850|postgres|sysappdynamics|1
10.30.120.21|16776|postgres|sysappdynamics|1
10.30.120.21|16790|postgres|sysappdynamics|1
10.30.120.21|4652|postgres|sysappdynamics|1
10.30.120.21|4654|postgres|sysappdynamics|1
10.30.120.21|5384|postgres|sysappdynamics|1
10.30.120.21|5388|postgres|sysappdynamics|1
10.30.120.21|40588|postgres|sysappdynamics|1
10.30.120.21|40598|postgres|sysappdynamics|2
10.30.120.21|4944|postgres|sysappdynamics|1
10.30.120.21|4950|postgres|sysappdynamics|1
10.30.120.21|4634|postgres|sysappdynamics|1
10.30.120.21|4650|postgres|sysappdynamics|1
10.30.120.21|48762|postgres|sysappdynamics|1
10.30.120.21|18334|postgres|sysappdynamics|1
10.30.120.21|18350|postgres|sysappdynamics|1
10.30.120.21|50402|postgres|sysappdynamics|1
10.30.120.21|50408|postgres|sysappdynamics|1
10.30.120.21|51372|postgres|sysappdynamics|1
10.30.120.21|51382|postgres|sysappdynamics|1
10.30.120.21|8596|postgres|sysappdynamics|1
10.30.120.21|8604|postgres|sysappdynamics|1
10.30.120.21|65328|postgres|sysappdynamics|1
10.30.120.21|65330|postgres|sysappdynamics|1
10.30.120.21|53314|postgres|sysappdynamics|1
10.30.120.21|53320|postgres|sysappdynamics|1
10.30.120.21|32406|postgres|sysappdynamics|1
10.30.120.21|32408|postgres|sysappdynamics|1
10.30.120.21|6724|postgres|sysappdynamics|1
10.30.120.21|6740|postgres|sysappdynamics|1
10.30.120.21|13378|postgres|sysappdynamics|1
10.30.120.21|13390|postgres|sysappdynamics|1
10.30.120.21|45500|postgres|sysappdynamics|1
10.30.120.21|45506|postgres|sysappdynamics|1
10.30.120.21|2572|postgres|sysappdynamics|1
10.30.120.21|2584|postgres|sysappdynamics|1
10.30.120.21|59076|postgres|sysappdynamics|1
10.30.120.21|59080|postgres|sysappdynamics|1
10.30.120.21|41194|postgres|sysappdynamics|1
10.30.120.21|41196|postgres|sysappdynamics|1
10.30.120.21|62388|postgres|sysappdynamics|1
10.30.120.21|62398|postgres|sysappdynamics|1
10.30.120.21|40408|postgres|sysappdynamics|1
10.30.120.21|40414|postgres|sysappdynamics|1
10.30.120.21|52196|postgres|sysappdynamics|1
10.30.120.21|52206|postgres|sysappdynamics|1
10.30.120.21|35494|postgres|sysappdynamics|1
10.30.120.21|35508|postgres|sysappdynamics|1
10.30.120.21|25990|postgres|sysappdynamics|1
10.30.120.21|26002|postgres|sysappdynamics|1
10.30.120.21|11744|postgres|sysappdynamics|1
10.30.120.21|11750|postgres|sysappdynamics|1
10.30.120.21|27766|postgres|sysappdynamics|1
10.30.120.21|27776|postgres|sysappdynamics|1
10.30.120.21|39038|postgres|sysappdynamics|1
10.30.120.21|39052|postgres|sysappdynamics|1
10.30.120.21|1330|postgres|sysappdynamics|1
10.30.120.21|1336|postgres|sysappdynamics|1
10.30.120.21|58086|postgres|sysappdynamics|1
10.30.120.21|58096|postgres|sysappdynamics|1
10.30.120.21|5410|postgres|sysappdynamics|1
10.30.120.21|5412|postgres|sysappdynamics|1
10.30.120.21|21098|postgres|sysappdynamics|1
10.30.120.21|21110|postgres|sysappdynamics|1
10.30.120.21|40610|postgres|sysappdynamics|1
10.30.120.21|9040|postgres|sysappdynamics|1
10.30.120.21|9044|postgres|sysappdynamics|1
10.30.120.21|28994|postgres|sysappdynamics|1
10.30.120.21|29002|postgres|sysappdynamics|1
10.30.120.21|61498|postgres|sysappdynamics|1
10.30.120.21|2222|postgres|sysappdynamics|1
10.30.120.21|2226|postgres|sysappdynamics|1
10.30.120.21|57266|postgres|sysappdynamics|1
10.30.120.21|54648|postgres|sysappdynamics|1
10.30.120.21|54656|postgres|sysappdynamics|1
10.30.120.21|16572|postgres|sysappdynamics|1
10.30.120.21|16580|postgres|sysappdynamics|1
10.30.120.21|42446|postgres|sysappdynamics|1
10.30.120.21|42454|postgres|sysappdynamics|1
10.30.120.21|38870|postgres|sysappdynamics|1
10.30.120.21|38874|postgres|sysappdynamics|1
10.30.120.21|53764|postgres|sysappdynamics|1
10.30.120.21|53776|postgres|sysappdynamics|1
10.30.120.21|60580|postgres|sysappdynamics|1
10.30.120.21|60594|postgres|sysappdynamics|1
10.30.120.21|26880|postgres|sysappdynamics|1
10.30.120.21|26890|postgres|sysappdynamics|1
10.30.120.21|56570|postgres|sysappdynamics|1
10.30.120.21|56580|postgres|sysappdynamics|1
10.30.120.21|11788|postgres|sysappdynamics|1
10.30.120.21|11802|postgres|sysappdynamics|1
10.30.120.21|15266|postgres|sysappdynamics|1
10.30.120.21|15278|postgres|sysappdynamics|1
10.30.120.21|18536|postgres|sysappdynamics|1
10.30.120.21|2486|postgres|sysappdynamics|1
10.30.120.21|2492|postgres|sysappdynamics|1
10.30.120.21|6148|postgres|sysappdynamics|1
10.30.120.21|6150|postgres|sysappdynamics|1
10.30.120.21|8068|postgres|sysappdynamics|1
10.30.120.21|8076|postgres|sysappdynamics|1
10.30.120.21|38986|postgres|sysappdynamics|1
10.30.120.21|38996|postgres|sysappdynamics|1
10.30.120.21|43922|postgres|sysappdynamics|1
10.30.120.21|43930|postgres|sysappdynamics|1
10.30.120.21|41964|postgres|sysappdynamics|1
10.30.120.21|41976|postgres|sysappdynamics|1
10.30.120.21|27418|postgres|sysappdynamics|1
10.30.120.21|27426|postgres|sysappdynamics|1
10.30.120.21|36530|postgres|sysappdynamics|1
10.30.120.21|36546|postgres|sysappdynamics|1
10.30.120.21|55246|postgres|sysappdynamics|1
10.30.120.21|55262|postgres|sysappdynamics|1
10.30.120.21|46358|postgres|sysappdynamics|1
10.30.120.21|46368|postgres|sysappdynamics|1
10.28.230.123|58186|postgres|sysappdynamics|1
10.28.230.123|58188|postgres|sysappdynamics|1
10.28.230.123|58218|postgres|sysappdynamics|1
10.28.230.123|58232|postgres|sysappdynamics|1
10.28.230.123|58242|postgres|sysappdynamics|1
10.28.230.123|58258|postgres|sysappdynamics|1
10.28.230.123|58264|postgres|sysappdynamics|1
10.28.230.123|58268|postgres|sysappdynamics|1
10.28.230.123|58272|postgres|sysappdynamics|1
10.28.230.123|58280|postgres|sysappdynamics|1
10.28.230.123|58292|postgres|sysappdynamics|1
10.28.230.123|58298|postgres|sysappdynamics|1
10.28.230.123|58310|postgres|sysappdynamics|1
10.28.230.123|58326|postgres|sysappdynamics|1
10.28.230.123|58340|postgres|sysappdynamics|1
10.28.230.123|58352|dbaaplicaciones|sysappdynamics|1
10.28.230.123|58366|dbaaplicaciones|sysappdynamics|1
10.28.230.123|58370|conciliadortt|sysappdynamics|1
10.28.230.123|58374|oxxo|sysappdynamics|1
10.30.120.21|46284|postgres|sysappdynamics|1
10.30.120.21|46286|postgres|sysappdynamics|1
10.30.120.21|28632|postgres|sysappdynamics|1
10.30.120.21|28636|postgres|sysappdynamics|1
10.30.120.21|20840|postgres|sysappdynamics|1
10.30.120.21|20846|postgres|sysappdynamics|1
10.30.120.21|36100|postgres|sysappdynamics|1
10.30.120.21|36102|postgres|sysappdynamics|1
10.30.120.21|47070|postgres|sysappdynamics|1
10.30.120.21|47086|postgres|sysappdynamics|1
10.30.120.21|62782|postgres|sysappdynamics|1
10.30.120.21|62794|postgres|sysappdynamics|1
10.30.120.21|31254|postgres|sysappdynamics|1
10.30.120.21|31262|postgres|sysappdynamics|1
10.30.120.21|58996|postgres|sysappdynamics|1
10.30.120.21|59006|postgres|sysappdynamics|1
10.30.120.21|59740|postgres|sysappdynamics|1
10.30.120.21|63054|postgres|sysappdynamics|1
10.30.120.21|39622|postgres|sysappdynamics|3
10.30.120.21|39634|postgres|sysappdynamics|3
10.30.120.21|4768|postgres|sysappdynamics|3
10.30.120.21|44272|postgres|sysappdynamics|1
10.30.120.21|44274|postgres|sysappdynamics|3
10.30.120.21|56034|postgres|sysappdynamics|1
10.30.120.21|4242|postgres|sysappdynamics|1
10.30.120.21|40318|postgres|sysappdynamics|1
10.28.230.123|43664|postgres|sysappdynamics|1
10.28.230.123|43666|dbaaplicaciones|sysappdynamics|1
10.28.230.123|43682|conciliadortt|sysappdynamics|1
10.28.230.123|43694|oxxo|sysappdynamics|1
10.28.230.123|64204|dbaaplicaciones|sysappdynamics|1
10.28.230.123|64212|conciliadortt|sysappdynamics|1
10.28.230.123|64226|oxxo|sysappdynamics|1
10.28.224.180|31950|postgres|sysappdynamics|1
10.28.224.180|31966|postgres|sysappdynamics|1
10.28.230.123|51234|conciliadortt|sysappdynamics|1
10.28.230.123|51244|dbaaplicaciones|sysappdynamics|1
10.28.230.123|51260|oxxo|sysappdynamics|1
10.28.230.123|51268|postgres|sysappdynamics|1
10.28.230.123|60756|postgres|sysappdynamics|1
10.28.230.123|60758|postgres|sysappdynamics|1
10.28.230.123|60770|postgres|sysappdynamics|1
10.28.230.123|60774|postgres|sysappdynamics|1
10.28.230.123|60786|postgres|sysappdynamics|1
10.28.230.123|60802|postgres|sysappdynamics|1
10.28.230.123|60818|postgres|sysappdynamics|1
10.28.230.123|60820|postgres|sysappdynamics|1
10.28.230.123|60824|postgres|sysappdynamics|1
10.28.230.123|60838|postgres|sysappdynamics|1
10.28.230.123|60850|postgres|sysappdynamics|1
10.28.230.123|60854|postgres|sysappdynamics|1
10.28.230.123|60858|postgres|sysappdynamics|1
10.28.230.123|60860|postgres|sysappdynamics|1
10.28.230.123|60876|postgres|sysappdynamics|1
10.28.230.123|60892|postgres|sysappdynamics|1
10.28.230.123|60900|dbaaplicaciones|sysappdynamics|1
10.28.230.123|60908|dbaaplicaciones|sysappdynamics|1
10.28.230.123|60922|conciliadortt|sysappdynamics|1
10.28.230.123|60932|oxxo|sysappdynamics|1
10.30.120.21|27266|postgres|sysappdynamics|1
10.30.120.21|58388|postgres|sysappdynamics|1
10.28.224.180|44854|postgres|sysappdynamics|1
10.28.224.180|44858|postgres|sysappdynamics|1
10.28.230.123|7678|postgres|sysappdynamics|1
10.28.230.123|7686|postgres|sysappdynamics|1
10.28.230.123|52072|dbaaplicaciones|sysappdynamics|1
10.28.230.123|52076|oxxo|sysappdynamics|1
10.28.230.123|52082|postgres|sysappdynamics|1
10.28.230.123|25070|postgres|sysappdynamics|1
10.28.230.123|25086|postgres|sysappdynamics|1
10.28.230.123|25088|postgres|sysappdynamics|1
10.28.230.123|25092|postgres|sysappdynamics|1
10.28.230.123|25100|postgres|sysappdynamics|1
10.28.230.123|25116|postgres|sysappdynamics|1
10.28.230.123|25124|postgres|sysappdynamics|1
10.28.230.123|25134|postgres|sysappdynamics|1
10.28.230.123|25148|postgres|sysappdynamics|1
10.28.230.123|25162|postgres|sysappdynamics|1
10.28.230.123|25174|postgres|sysappdynamics|1
10.28.230.123|25176|postgres|sysappdynamics|1
10.28.230.123|25190|postgres|sysappdynamics|1
10.28.230.123|25198|postgres|sysappdynamics|1
10.28.230.123|25208|postgres|sysappdynamics|1
10.28.230.123|25222|postgres|sysappdynamics|1
10.28.230.123|25238|dbaaplicaciones|sysappdynamics|1
10.28.230.123|25242|dbaaplicaciones|sysappdynamics|1
10.28.230.123|25250|conciliadortt|sysappdynamics|1
10.28.230.123|25262|oxxo|sysappdynamics|1
10.30.120.21|62016|postgres|sysappdynamics|1
